227538,Spy Kids (2001),Action|Adventure|Children|Comedy,4232,2001,2.946428571,1,1,0,1,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZTQyNDA0ZDctZjFkMC00NDA1LWI3Y2QtOWY5OWE0NTQ2YzJjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0227538
164334,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,4238,2001,3.147058824,1,0,0,0,0,1,0,0,0,0,1,0,0,1,https://m.media-amazon.com/images/M/MV5BNDc5OWVkMmItNDIzMS00NmY2LWFiYWUtY2U4MTQwZTk5MmVlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0164334
221027,Blow (2001),Crime|Drama,4239,2001,3.81372549,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNTNkMzMwOWItM2FmYS00YmI2LWE4NjUtMmI5MDk0YTkwZjM2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0221027
243155,Bridget Jones's Diary (2001),Comedy|Drama|Romance,4246,2001,3.623076923,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BNTM1MTFiNDEtMGYzZC00MjM5LWEwMWMtN2VhNjg1MTEzOTg3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0243155
245686,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,4247,2001,2.380952381,0,1,0,0,1,0,0,0,0,0,1,1,0,0,https://m.media-amazon.com/images/M/MV5BMTE5NDgxNzU1MV5BMl5BanBnXkFtZTYwODQ4ODE3._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0245686
231402,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,4254,2001,2.192307692,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZjU1YjY5OWQtMTI2OS00NTlhLWFlNTUtY2I3YmEzZTg4MzM0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0231402
209163,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,4270,2001,3.088888889,1,1,0,0,1,0,0,0,0,0,0,0,0,1,https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0209163
183790,"Knight's Tale, A (2001)",Action|Comedy|Romance,4299,2001,3.341463415,1,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0183790
126029,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BN2FkMTRkNTUtYTI0NC00ZjI4LWI5MzUtMDFmOGY0NmU2OGY1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0126029
203009,Moulin Rouge (2001),Drama|Romance,4308,2001,3.590909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BYTgyOGY4OTktZmZhMC00ZmIwLWI4YjUtNjYzNDg1Nzc3ZDg1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0203009
213149,Pearl Harbor (2001),Action|Drama|Romance,4310,2001,2.965116279,1,0,0,0,0,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0213149
255798,"Animal, The (2001)",Comedy,4340,2001,2.136363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZDc4MjZhNDMtMmZhOS00ZmQ4LTk4YzAtN2Q1Njc5ZGM5MzMyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0255798
251075,Evolution (2001),Comedy|Sci-Fi,4343,2001,3.037037037,0,0,0,0,1,0,0,0,0,0,0,0,1,0,https://m.media-amazon.com/images/M/MV5BZjMwZjJjYzItZjUwZS00MTU5LTlmOTItMmE5MGFhZTg2MWM2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0251075
244244,Swordfish (2001),Action|Crime|Drama,4344,2001,3.102941176,1,0,0,0,0,1,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BMmVlOGM1YjQtNzMzYS00ZmY5LTlkMDQtN2EyZTQ4NTExNjNjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0244244
230011,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,4366,2001,3.342105263,0,1,1,1,0,0,0,0,1,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BODYwZTQwMDEtYjgyZS00NzNhLWFhYWMtN2Q1Y2JmZjlmZDlhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0230011
146316,Lara Croft: Tomb Raider (2001),Action|Adventure,4367,2001,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNjcxYzIyZWItZWRiOS00ODliLWI3ZTEtZTA4NTg4OGQwZDY1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0146316
240462,Dr. Dolittle 2 (2001),Comedy,4368,2001,2.363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BM2ZkZDk2NDAtYzdmNy00Yjk4LWJjODctMjMyMjNmZWFjNzMwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0240462
232500,"Fast and the Furious, The (2001)",Action|Crime|Thriller,4369,2001,3.066666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://m.media-amazon.com/images/M/MV5BZGRiMDE1NTMtMThmZS00YjE4LWI1ODQtNjRkZGZlOTg2MGE1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0232500
212720,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,4370,2001,3.339285714,0,1,0,0,0,0,0,1,0,0,0,0,1,0,https://m.media-amazon.com/images/M/MV5BODA1YjhhZDctM2Y1ZS00ODkyLWFmMTAtZGY5YWEzNzRjYzA1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0212720
239395,Cats & Dogs (2001),Children|Comedy,4386,2001,2.818181818,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BMDEyYmE5MWMtNzg3Ny00NmVjLWJmZTUtMmUyOTliNDRiMDk2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0239395
257106,Scary Movie 2 (2001),Comedy,4388,2001,2.653846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZjZlOTgzNmUtNjZlYS00NWFjLTg4ZDktMWY4NDIxMjVjZjdhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0257106
173840,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,4446,2001,3.35483871,0,1,1,0,0,0,0,0,1,0,0,0,1,0,https://m.media-amazon.com/images/M/MV5BZWM1MDdjMjMtNjJmYy00ZjY5LTllYmItMTU5N2RmMGI5NTM1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0173840
250494,Legally Blonde (2001),Comedy|Romance,4447,2001,3.15625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BNTEyNjUwMTkxMV5BMl5BanBnXkFtZTcwNjk0NDk0NA@@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0250494
227445,"Score, The (2001)",Action|Drama,4448,2001,3.55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZmI3Mjk4NGMtYjhmOC00NjYzLThhNWQtYWUwZDc3Y2ZkZTA1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0227445
163025,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,4638,2001,2.847222222,1,1,0,0,0,0,0,0,0,0,0,0,1,1,https://m.media-amazon.com/images/M/MV5BN2FmMjhlZDYtNmYyMy00NTdjLTlhYzYtZWNlMDY2MmUzOGM2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0163025
265029,America's Sweethearts (2001),Comedy|Romance,4639,2001,2.583333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BNDZkZDZjYzctYTIwZi00YmU3LWE1MzgtNjY1OTMxOWIwNWNlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0265029
162346,Ghost World (2001),Comedy|Drama,4641,2001,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNzQ4NmFmYzYtNGJmZi00NGNkLTk2YTktM2Q0MzQ5MWRlZGEyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0162346
133152,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,4643,2001,2.744897959,1,1,0,0,0,0,0,1,0,0,0,0,1,0,https://m.media-amazon.com/images/M/MV5BYjczODRhOTQtZjdkYi00MmM2LTg1ZmEtZDQ3YjA5MDJhODNhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0133152
247638,"Princess Diaries, The (2001)",Children|Comedy|Romance,4700,2001,3.037037037,0,0,0,1,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BMzNiYWQ4NjUtZjliMS00MTllLWIxNDItNGU1MjBkMTE3ODg1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0247638
266915,Rush Hour 2 (2001),Action|Comedy,4701,2001,3.370967742,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BMGM0OTM4NGYtYzkzMC00OGZmLWEwZTItOTg4ZTdkYTIxOTc0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0266915
252866,American Pie 2 (2001),Comedy,4718,2001,3.066666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BM2I4MDEwOTctNGE0Yi00NTJlLThiZGEtNzU1YjExNmRlYzI2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0252866
230600,"Others, The (2001)",Drama|Horror|Mystery|Thriller,4720,2001,3.627272727,0,0,0,0,0,0,0,1,0,1,1,0,0,1,https://m.media-amazon.com/images/M/MV5BZTNhODBkODAtNDllYy00YTg1LWJmNDUtYjgzMzEzOWQ0YWNjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0230600
250687,Rat Race (2001),Comedy,4728,2001,3.055555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZGY0NDk4ZjEtZmZiYS00ZTE5LTlmMDktNGI3NTYzYjdlYTE5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0250687
261392,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,4734,2001,3.161764706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZjAxZDU1YjYtOGJjZC00NjQ2LWFhNjEtZGVhZDZhYTlhMzUyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0261392
139654,Training Day (2001),Crime|Drama|Thriller,4776,2001,3.794117647,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://m.media-amazon.com/images/M/MV5BMjRlNjUwOGYtNGQxZS00ZjhkLTg0NDgtYjcwNzZlNDU2YjBlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0139654
196229,Zoolander (2001),Comedy,4816,2001,3.509259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0196229
240890,Serendipity (2001),Comedy|Romance,4823,2001,3.14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BYTQzMjE3YTAtYzc2MC00OTk4LTg0NTYtYzg3YzQ2ZTM3ODY1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0240890
166924,Mulholland Drive (2001),Crime|Drama|Mystery|Thriller,4848,2001,3.843137255,0,0,0,0,0,1,0,1,0,0,1,0,0,1,https://m.media-amazon.com/images/M/MV5BNjliY2UwMjQtYjVlNi00NzExLTg1MDMtMjE2OTYwYjI0NTcxXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0166924
120681,From Hell (2001),Crime|Horror|Mystery|Thriller,4865,2001,3.65,0,0,0,0,0,1,0,0,0,1,1,0,0,1,https://m.media-amazon.com/images/M/MV5BNzA5N2RlZDItNzc5My00YjIwLWFiMzktYTI1NDg0MDc1YTY1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0120681
243017,Waking Life (2001),Animation|Drama|Fantasy,4873,2001,3.684210526,0,0,1,0,0,0,0,1,1,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNDI1NTgzNzIyOV5BMl5BanBnXkFtZTgwMzM2NDEzODE@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0243017
272152,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,4874,2001,3.484848485,0,0,0,0,0,0,0,1,1,0,1,0,1,0,https://m.media-amazon.com/images/M/MV5BZWU5MTJiNDMtMmI0Yy00MWRjLTgwZjktODEyY2NmZThhM2EwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0272152
245674,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,4876,2001,2.458333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://m.media-amazon.com/images/M/MV5BNmFjMzZkODQtYmEwNS00MzIwLThhNmMtNjRiMmRjNjQ3MzQwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0245674
246578,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,4878,2001,3.981651376,0,0,0,0,0,0,0,1,0,0,1,0,1,1,https://m.media-amazon.com/images/M/MV5BMWE3NTYzZmEtM2U5MS00MDZhLTk2ZTQtZTgzNjg0ZGQ5ZjM0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0246578
243133,"Man Who Wasn't There, The (2001)",Crime|Drama,4881,2001,3.735294118,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BN2E4MTZkMjUtNWNjMy00N2VhLThmODUtNDAyMDg0ZTQ3MGUwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0243133
198781,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,4886,2001,3.871212121,0,1,1,1,1,0,0,0,1,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BMTlmOGEzN2YtNzU3NC00MmY3LWE1ZmUtMTNiOTNmZmJiNzc0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0198781
267804,"One, The (2001)",Action|Sci-Fi|Thriller,4887,2001,2.75,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://m.media-amazon.com/images/M/MV5BMzE3Y2VjNzMtZGMyOS00ZjA5LWExZjYtYzNkMTQ3Mzk5YmY0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0267804
256380,Shallow Hal (2001),Comedy|Fantasy|Romance,4890,2001,3.032258065,0,0,0,0,1,0,0,0,1,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0256380
241527,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNTU1MzgyMDMtMzBlZS00YzczLThmYWEtMjU3YmFlOWEyMjE1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0241527
266987,Spy Game (2001),Action|Crime|Drama|Thriller,4901,2001,3.481481481,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://m.media-amazon.com/images/M/MV5BYTljZmI1MjctMWJmMC00ZjJmLTkwNzUtNGQxNWJhZGRjMjM3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0266987
256009,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller,4902,2001,3.35,0,0,0,0,0,0,0,1,1,1,0,0,0,1,https://m.media-amazon.com/images/M/MV5BZmUzNWM1NTktMTkwNC00OGFhLTgyNmEtYjE3ZTg5MmE3NzlmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0256009
247425,In the Bedroom (2001),Drama,4903,2001,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BYTFmY2U1N2QtZWE5Mi00MjBjLTkyNjgtZmNkZTk2MTJlMTcxXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0247425
159273,Behind Enemy Lines (2001),Action|Drama,4958,2001,3.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNTBjYjM3MTQtNmIxMi00MDY0LWExMGItYzY5MWI2MjU4YWNhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0159273
240772,Ocean's Eleven (2001),Crime|Thriller,4963,2001,3.844537815,0,0,0,0,0,1,0,0,0,0,0,0,0,1,https://m.media-amazon.com/images/M/MV5BMmNhZDkxYTgtMDM3ZC00NTQ3LWFjZTUtNzc1Y2QyNWZjNDRmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0240772
283509,No Man's Land (2001),Drama,4967,2001,4.192307692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNTY3MzY5OWQtOWE1NC00OTVmLWExZDctNzEyMjhiYTJlZTMzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0283509
211915,"Amelie (Fabuleux destin d'Am̩lie Poulain, Le) (2001)",Comedy|Romance,4973,2001,4.183333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0211915
277371,Not Another Teen Movie (2001),Comedy,4974,2001,2.571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNjllYzVjNjItYjQ2Ni00OGU4LTlkYjItMDYxOTBlM2YzNDA5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0277371
259711,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,4975,2001,3.420454545,0,0,0,0,0,0,0,0,0,0,1,1,1,1,https://m.media-amazon.com/images/M/MV5BNTg5YmYyMzAtYmEzZi00MzA2LWIxMTMtZTc1N2ZjNTA3ZDU2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0259711
265666,"Royal Tenenbaums, The (2001)",Comedy|Drama,4979,2001,3.683823529,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNTZlOWU4ZmEtZjkzMC00OWJkLTkwMTAtZTUyOTFlNGY2YTNjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0265666
35423,Kate & Leopold (2001),Comedy|Romance,4992,2001,3.205882353,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BODIxYWQ3YjgtZjg2OC00ZDgzLWE5NzgtNWNkMWFlZGNjODkyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0035423
120737,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,4993,2001,4.106060606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0120737
268995,"Majestic, The (2001)",Comedy|Drama|Romance,4994,2001,3.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BYzkyMDkzZTctYjZlNi00NDg2LTk3ZGQtYTA3OWQwNDNiNzJlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0268995
268978,"Beautiful Mind, A (2001)",Drama|Romance,4995,2001,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BNzljZTk5ZDgtZTQ1Zi00NTM4LThlOGUtZDk2MGM4NDQ4NWQyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0268978
265086,Black Hawk Down (2001),Action|Drama,5010,2001,3.81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BYTM3YTQ1M2MtNDEyNC00NzRlLWFmOTgtYjBhNDg2ODNjNTU0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0265086
280707,Gosford Park (2001),Comedy|Drama|Mystery,5013,2001,3.703703704,0,0,0,0,1,0,0,1,0,0,1,0,0,0,https://m.media-amazon.com/images/M/MV5BNGRjODg5ZTEtYzZjMC00NmQ3LWFiNjUtYjhhODIxNTYyZDk2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0280707
277027,I Am Sam (2001),Drama,5014,2001,3.764705882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://m.media-amazon.com/images/M/MV5BZDBmMTY1YWEtMjc4Yy00YjhhLTliZjctMzBhN2U2NzRlNDQyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0277027
285742,Monster's Ball (2001),Drama|Romance,5015,2001,3.305555556,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://m.media-amazon.com/images/M/MV5BMjYxMTQxMzgtN2UyYS00Y2JkLTg1MmYtOTYwMGI4YWQxZDhmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,https://www.imdb.com/title/tt0285742
